"4264","3142"
"4264","3117"
"4264","8034"
"4264","8024"
"4264","103"
"4264","7737"
"4264","7710"
"4264","8948"
"4264","2964"
"4264","5773"
"4264","1456"
"4264","8577"
"4264","9240"
"4264","6156"
"4264","6764"
"4264","7624"
"4264","9400"
"4264","7112"
"4264","7105"
"4264","5204"
"5865","4046"
"5865","4168"
"5865","9264"
"5865","3435"
"5865","6808"
"5865","6259"
"5865","1635"
"5865","1702"
"5865","4264"
"5865","7429"
"5865","7761"
"5865","2240"
"5865","6367"
"5865","454"
"5865","7730"
"5865","7699"
"5865","1072"
"5865","5996"
"5865","7733"
"5865","7080"
"5865","7659"
"5865","3142"
"5865","3117"
"5865","8034"
"5865","8024"
"5865","103"
"5865","7737"
"5865","7710"
"5865","8948"
"5865","2964"
"5865","5773"
"5865","1456"
"5865","8577"
"5865","9240"
"5865","6156"
"5865","6764"
"5865","7624"
"5865","9400"
"5865","7112"
"5865","7105"
"5865","5204"
"7429","4046"
"7429","4168"
"7429","9264"
"7429","3435"
"7429","6808"
"7429","6259"
"7429","1635"
"7429","1702"
"7429","4264"
"7429","5865"
"7429","7761"
"7429","2240"
"7429","6367"
"7429","454"
"7429","7730"
"7429","7699"
"7429","1072"
"7429","5996"
"7429","7733"
"7429","7080"
"7429","7659"
"7429","3142"
"7429","3117"
"7429","8034"
"7429","8024"
"7429","103"
"7429","7737"
"7429","7710"
"7429","8948"
"7429","2964"
"7429","5773"
"7429","1456"
"7429","8577"
"7429","9240"
"7429","6156"
"7429","6764"
"7429","7624"
"7429","9400"
"7429","7112"
"7429","7105"
"7429","5204"
"7761","4046"
"7761","4168"
"7761","9264"
"7761","3435"
"7761","6808"
"7761","6259"
"7761","1635"
"7761","1702"
"7761","4264"
"7761","5865"
"7761","7429"
"7761","2240"
"7761","6367"
"7761","454"
"7761","7730"
"7761","7699"
"7761","1072"
"7761","5996"
"7761","7733"
"7761","7080"
"7761","7659"
"7761","3142"
"7761","3117"
"7761","8034"
"7761","8024"
"7761","103"
"7761","7737"
"7761","7710"
"7761","8948"
"7761","2964"
"7761","5773"
"7761","1456"
"7761","8577"
"7761","9240"
"7761","6156"
"7761","6764"
"7761","7624"
"7761","9400"
"7761","7112"
"7761","7105"
"7761","5204"
"2240","4046"
"2240","4168"
"2240","9264"
"2240","3435"
"2240","6808"
"2240","6259"
"2240","1635"
"2240","1702"
"2240","4264"
"2240","5865"
"2240","7429"
"2240","7761"
"2240","6367"
"2240","454"
"2240","7730"
"2240","7699"
"2240","1072"
"2240","5996"
"2240","7733"
"2240","7080"
"2240","7659"
"2240","3142"
"2240","3117"
"2240","8034"
"2240","8024"
"2240","103"
"2240","7737"
"2240","7710"
"2240","8948"
"2240","2964"
"2240","5773"
"2240","1456"
"2240","8577"
"2240","9240"
"2240","6156"
"2240","6764"
"2240","7624"
"2240","9400"
"2240","7112"
"2240","7105"
"2240","5204"
"6367","4046"
"6367","4168"
"6367","9264"
"6367","3435"
"6367","6808"
"6367","6259"
"6367","1635"
"6367","1702"
"6367","4264"
"6367","5865"
"6367","7429"
"6367","7761"
"6367","2240"
"6367","454"
"6367","7730"
"6367","7699"
"6367","1072"
"6367","5996"
"6367","7733"
"6367","7080"
"6367","7659"
"6367","3142"
"6367","3117"
"6367","8034"
"6367","8024"
"6367","103"
"6367","7737"
"6367","7710"
"6367","8948"
"6367","2964"
"6367","5773"
"6367","1456"
"6367","8577"
"6367","9240"
"6367","6156"
"6367","6764"
"6367","7624"
"6367","9400"
"6367","7112"
"6367","7105"
"6367","5204"
"454","4046"
"454","4168"
"454","9264"
"454","3435"
"454","6808"
"454","6259"
"454","1635"
"454","1702"
"454","4264"
"454","5865"
"454","7429"
"454","7761"
"454","2240"
"454","6367"
"454","7730"
"454","7699"
"454","1072"
"454","5996"
"454","7733"
"454","7080"
"454","7659"
"454","3142"
"454","3117"
"454","8034"
"454","8024"
"454","103"
"454","7737"
"454","7710"
"454","8948"
"454","2964"
"454","5773"
"454","1456"
"454","8577"
"454","9240"
"454","6156"
"454","6764"
"454","7624"
"454","9400"
"454","7112"
"454","7105"
"454","5204"
"7730","4046"
"7730","4168"
"7730","9264"
"7730","3435"
"7730","6808"
"7730","6259"
"7730","1635"
"7730","1702"
"7730","4264"
"7730","5865"
"7730","7429"
"7730","7761"
"7730","2240"
"7730","6367"
"7730","454"
"7730","7699"
"7730","1072"
"7730","5996"
"7730","7733"
"7730","7080"
"7730","7659"
"7730","3142"
"7730","3117"
"7730","8034"
"7730","8024"
"7730","103"
"7730","7737"
"7730","7710"
"7730","8948"
"7730","2964"
"7730","5773"
"7730","1456"
"7730","8577"
"7730","9240"
"7730","6156"
"7730","6764"
"7730","7624"
"7730","9400"
"7730","7112"
"7730","7105"
"7730","5204"
"7699","4046"
"7699","4168"
"7699","9264"
"7699","3435"
"7699","6808"
"7699","6259"
"7699","1635"
"7699","1702"
"7699","4264"
"7699","5865"
"7699","7429"
"7699","7761"
"7699","2240"
"7699","6367"
"7699","454"
"7699","7730"
"7699","1072"
"7699","5996"
"7699","7733"
"7699","7080"
"7699","7659"
"7699","3142"
"7699","3117"
"7699","8034"
"7699","8024"
"7699","103"
"7699","7737"
"7699","7710"
"7699","8948"
"7699","2964"
"7699","5773"
"7699","1456"
"7699","8577"
"7699","9240"
"7699","6156"
"7699","6764"
"7699","7624"
"7699","9400"
"7699","7112"
"7699","7105"
"7699","5204"
"1072","4046"
"1072","4168"
"1072","9264"
"1072","3435"
"1072","6808"
"1072","6259"
"1072","1635"
"1072","1702"
"1072","4264"
"1072","5865"
"1072","7429"
"1072","7761"
"1072","2240"
"1072","6367"
"1072","454"
"1072","7730"
"1072","7699"
"1072","5996"
"1072","7733"
"1072","7080"
"1072","7659"
"1072","3142"
"1072","3117"
"1072","8034"
"1072","8024"
"1072","103"
"1072","7737"
"1072","7710"
"1072","8948"
"1072","2964"
"1072","5773"
"1072","1456"
"1072","8577"
"1072","9240"
"1072","6156"
"1072","6764"
"1072","7624"
"1072","9400"
"1072","7112"
"1072","7105"
"1072","5204"
"5996","4046"
"5996","4168"
"5996","9264"
"5996","3435"
"5996","6808"
"5996","6259"
"5996","1635"
"5996","1702"
"5996","4264"
"5996","5865"
"5996","7429"
"5996","7761"
"5996","2240"
"5996","6367"
"5996","454"
"5996","7730"
"5996","7699"
"5996","1072"
"5996","7733"
"5996","7080"
"5996","7659"
"5996","3142"
"5996","3117"
"5996","8034"
"5996","8024"
"5996","103"
"5996","7737"
"5996","7710"
"5996","8948"
"5996","2964"
"5996","5773"
"5996","1456"
"5996","8577"
"5996","9240"
"5996","6156"
"5996","6764"
"5996","7624"
"5996","9400"
"5996","7112"
"5996","7105"
"5996","5204"
"7733","4046"
"7733","4168"
"7733","9264"
"7733","3435"
"7733","6808"
"7733","6259"
"7733","1635"
"7733","1702"
"7733","4264"
"7733","5865"
"7733","7429"
"7733","7761"
"7733","2240"
"7733","6367"
"7733","454"
"7733","7730"
"7733","7699"
"7733","1072"
"7733","5996"
"7733","7080"
"7733","7659"
"7733","3142"
"7733","3117"
"7733","8034"
"7733","8024"
"7733","103"
"7733","7737"
"7733","7710"
"7733","8948"
"7733","2964"
"7733","5773"
"7733","1456"
"7733","8577"
"7733","9240"
"7733","6156"
"7733","6764"
"7733","7624"
"7733","9400"
"7733","7112"
"7733","7105"
"7733","5204"
"7080","4046"
"7080","4168"
"7080","9264"
"7080","3435"
"7080","6808"
"7080","6259"
"7080","1635"
"7080","1702"
"7080","4264"
"7080","5865"
"7080","7429"
"7080","7761"
"7080","2240"
"7080","6367"
"7080","454"
"7080","7730"
"7080","7699"
"7080","1072"
"7080","5996"
"7080","7733"
"7080","7659"
"7080","3142"
"7080","3117"
"7080","8034"
"7080","8024"
"7080","103"
"7080","7737"
"7080","7710"
"7080","8948"
"7080","2964"
"7080","5773"
"7080","1456"
"7080","8577"
"7080","9240"
"7080","6156"
"7080","6764"
"7080","7624"
"7080","9400"
"7080","7112"
"7080","7105"
"7080","5204"
"7659","4046"
"7659","4168"
"7659","9264"
"7659","3435"
"7659","6808"
"7659","6259"
"7659","1635"
"7659","1702"
"7659","4264"
"7659","5865"
"7659","7429"
"7659","7761"
"7659","2240"
"7659","6367"
"7659","454"
"7659","7730"
"7659","7699"
"7659","1072"
"7659","5996"
"7659","7733"
"7659","7080"
"7659","3142"
"7659","3117"
"7659","8034"
"7659","8024"
"7659","103"
"7659","7737"
"7659","7710"
"7659","8948"
"7659","2964"
"7659","5773"
"7659","1456"
"7659","8577"
"7659","9240"
"7659","6156"
"7659","6764"
"7659","7624"
"7659","9400"
"7659","7112"
"7659","7105"
"7659","5204"
"3142","4046"
"3142","4168"
"3142","9264"
"3142","3435"
"3142","6808"
"3142","6259"
"3142","1635"
"3142","1702"
"3142","4264"
"3142","5865"
"3142","7429"
"3142","7761"
"3142","2240"
"3142","6367"
"3142","454"
"3142","7730"
"3142","7699"
"3142","1072"
"3142","5996"
"3142","7733"
"3142","7080"
"3142","7659"
"3142","3117"
"3142","8034"
"3142","8024"
"3142","103"
"3142","7737"
"3142","7710"
"3142","8948"
"3142","2964"
"3142","5773"
"3142","1456"
"3142","8577"
"3142","9240"
"3142","6156"
"3142","6764"
"3142","7624"
"3142","9400"
"3142","7112"
"3142","7105"
"3142","5204"
"3117","4046"
"3117","4168"
"3117","9264"
"3117","3435"
"3117","6808"
"3117","6259"
"3117","1635"
"3117","1702"
"3117","4264"
"3117","5865"
"3117","7429"
"3117","7761"
"3117","2240"
"3117","6367"
"3117","454"
"3117","7730"
"3117","7699"
"3117","1072"
"3117","5996"
"3117","7733"
"3117","7080"
"3117","7659"
"3117","3142"
"3117","8034"
"3117","8024"
"3117","103"
"3117","7737"
"3117","7710"
"3117","8948"
"3117","2964"
"3117","5773"
"3117","1456"
"3117","8577"
"3117","9240"
"3117","6156"
"3117","6764"
"3117","7624"
"3117","9400"
"3117","7112"
"3117","7105"
"3117","5204"
"8034","4046"
"8034","4168"
"8034","9264"
"8034","3435"
"8034","6808"
"8034","6259"
"8034","1635"
"8034","1702"
"8034","4264"
"8034","5865"
"8034","7429"
"8034","7761"
"8034","2240"
"8034","6367"
"8034","454"
"8034","7730"
"8034","7699"
"8034","1072"
"8034","5996"
"8034","7733"
"8034","7080"
"8034","7659"
"8034","3142"
"8034","3117"
"8034","8024"
"8034","103"
"8034","7737"
"8034","7710"
"8034","8948"
"8034","2964"
"8034","5773"
"8034","1456"
"8034","8577"
"8034","9240"
"8034","6156"
"8034","6764"
"8034","7624"
"8034","9400"
"8034","7112"
"8034","7105"
"8034","5204"
"8024","4046"
"8024","4168"
"8024","9264"
"8024","3435"
"8024","6808"
"8024","6259"
"8024","1635"
"8024","1702"
"8024","4264"
"8024","5865"
"8024","7429"
"8024","7761"
"8024","2240"
"8024","6367"
"8024","454"
"8024","7730"
"8024","7699"
"8024","1072"
"8024","5996"
"8024","7733"
"8024","7080"
"8024","7659"
"8024","3142"
"8024","3117"
"8024","8034"
"8024","103"
"8024","7737"
"8024","7710"
"8024","8948"
"8024","2964"
"8024","5773"
"8024","1456"
"8024","8577"
"8024","9240"
"8024","6156"
"8024","6764"
"8024","7624"
"8024","9400"
"8024","7112"
"8024","7105"
"8024","5204"
"103","4046"
"103","4168"
"103","9264"
"103","3435"
"103","6808"
"103","6259"
"103","1635"
"103","1702"
"103","4264"
"103","5865"
"103","7429"
"103","7761"
"103","2240"
"103","6367"
"103","454"
"103","7730"
"103","7699"
"103","1072"
"103","5996"
"103","7733"
"103","7080"
"103","7659"
"103","3142"
"103","3117"
"103","8034"
"103","8024"
"103","7737"
"103","7710"
"103","8948"
"103","2964"
"103","5773"
"103","1456"
"103","8577"
"103","9240"
"103","6156"
"103","6764"
"103","7624"
"103","9400"
"103","7112"
"103","7105"
"103","5204"
"7737","4046"
"7737","4168"
"7737","9264"
"7737","3435"
"7737","6808"
"7737","6259"
"7737","1635"
"7737","1702"
"7737","4264"
"7737","5865"
"7737","7429"
"7737","7761"
"7737","2240"
"7737","6367"
"7737","454"
"7737","7730"
"7737","7699"
"7737","1072"
"7737","5996"
"7737","7733"
"7737","7080"
"7737","7659"
"7737","3142"
"7737","3117"
"7737","8034"
"7737","8024"
"7737","103"
"7737","7710"
"7737","8948"
"7737","2964"
"7737","5773"
"7737","1456"
"7737","8577"
"7737","9240"
"7737","6156"
"7737","6764"
"7737","7624"
"7737","9400"
"7737","7112"
"7737","7105"
"7737","5204"
"7710","4046"
"7710","4168"
"7710","9264"
"7710","3435"
"7710","6808"
"7710","6259"
"7710","1635"
"7710","1702"
"7710","4264"
"7710","5865"
"7710","7429"
"7710","7761"
"7710","2240"
"7710","6367"
"7710","454"
"7710","7730"
"7710","7699"
"7710","1072"
"7710","5996"
"7710","7733"
"7710","7080"
"7710","7659"
"7710","3142"
"7710","3117"
"7710","8034"
"7710","8024"
"7710","103"
"7710","7737"
"7710","8948"
"7710","2964"
"7710","5773"
"7710","1456"
"7710","8577"
"7710","9240"
"7710","6156"
"7710","6764"
"7710","7624"
"7710","9400"
"7710","7112"
"7710","7105"
"7710","5204"
"8948","4046"
"8948","4168"
"8948","9264"
"8948","3435"
"8948","6808"
"8948","6259"
"8948","1635"
"8948","1702"
"8948","4264"
"8948","5865"
"8948","7429"
"8948","7761"
"8948","2240"
"8948","6367"
"8948","454"
"8948","7730"
"8948","7699"
"8948","1072"
"8948","5996"
"8948","7733"
"8948","7080"
"8948","7659"
"8948","3142"
"8948","3117"
"8948","8034"
"8948","8024"
"8948","103"
"8948","7737"
"8948","7710"
"8948","2964"
"8948","5773"
"8948","1456"
"8948","8577"
"8948","9240"
"8948","6156"
"8948","6764"
"8948","7624"
"8948","9400"
"8948","7112"
"8948","7105"
"8948","5204"
"2964","4046"
"2964","4168"
"2964","9264"
"2964","3435"
"2964","6808"
"2964","6259"
"2964","1635"
"2964","1702"
"2964","4264"
"2964","5865"
"2964","7429"
"2964","7761"
"2964","2240"
"2964","6367"
"2964","454"
"2964","7730"
"2964","7699"
"2964","1072"
"2964","5996"
"2964","7733"
"2964","7080"
"2964","7659"
"2964","3142"
"2964","3117"
"2964","8034"
"2964","8024"
"2964","103"
"2964","7737"
"2964","7710"
"2964","8948"
"2964","5773"
"2964","1456"
"2964","8577"
"2964","9240"
"2964","6156"
"2964","6764"
"2964","7624"
"2964","9400"
"2964","7112"
"2964","7105"
"2964","5204"
"5773","4046"
"5773","4168"
"5773","9264"
"5773","3435"
"5773","6808"
"5773","6259"
"5773","1635"
"5773","1702"
"5773","4264"
"5773","5865"
"5773","7429"
"5773","7761"
"5773","2240"
"5773","6367"
"5773","454"
"5773","7730"
"5773","7699"
"5773","1072"
"5773","5996"
"5773","7733"
"5773","7080"
"5773","7659"
"5773","3142"
"5773","3117"
"5773","8034"
"5773","8024"
"5773","103"
"5773","7737"
"5773","7710"
"5773","8948"
"5773","2964"
"5773","1456"
"5773","8577"
"5773","9240"
"5773","6156"
"5773","6764"
"5773","7624"
"5773","9400"
"5773","7112"
"5773","7105"
"5773","5204"
"1456","4046"
"1456","4168"
"1456","9264"
"1456","3435"
"1456","6808"
"1456","6259"
"1456","1635"
"1456","1702"
"1456","4264"
"1456","5865"
"1456","7429"
"1456","7761"
"1456","2240"
"1456","6367"
"1456","454"
"1456","7730"
"1456","7699"
"1456","1072"
"1456","5996"
"1456","7733"
"1456","7080"
"1456","7659"
"1456","3142"
"1456","3117"
"1456","8034"
"1456","8024"
"1456","103"
"1456","7737"
"1456","7710"
"1456","8948"
"1456","2964"
"1456","5773"
"1456","8577"
"1456","9240"
"1456","6156"
"1456","6764"
"1456","7624"
"1456","9400"
"1456","7112"
"1456","7105"
"1456","5204"
"8577","4046"
"8577","4168"
"8577","9264"
"8577","3435"
"8577","6808"
"8577","6259"
"8577","1635"
"8577","1702"
"8577","4264"
"8577","5865"
"8577","7429"
"8577","7761"
"8577","2240"
"8577","6367"
"8577","454"
"8577","7730"
"8577","7699"
"8577","1072"
"8577","5996"
"8577","7733"
"8577","7080"
"8577","7659"
"8577","3142"
"8577","3117"
"8577","8034"
"8577","8024"
"8577","103"
"8577","7737"
"8577","7710"
"8577","8948"
"8577","2964"
"8577","5773"
"8577","1456"
"8577","9240"
"8577","6156"
"8577","6764"
"8577","7624"
"8577","9400"
"8577","7112"
"8577","7105"
"8577","5204"
"9240","4046"
"9240","4168"
"9240","9264"
"9240","3435"
"9240","6808"
"9240","6259"
"9240","1635"
"9240","1702"
"9240","4264"
"9240","5865"
"9240","7429"
"9240","7761"
"9240","2240"
"9240","6367"
"9240","454"
"9240","7730"
"9240","7699"
"9240","1072"
"9240","5996"
"9240","7733"
"9240","7080"
"9240","7659"
"9240","3142"
"9240","3117"
"9240","8034"
"9240","8024"
"9240","103"
"9240","7737"
"9240","7710"
"9240","8948"
"9240","2964"
"9240","5773"
"9240","1456"
"9240","8577"
